78725,Rest of South,ABC1,Female,75,,,,,,,,Selected,,,,Selected,,,,,,,,,,Selected,Selected,Selected,Selected,,Selected,Selected,,,,,,,Agree slightly,Agree slightly,Agree strongly,Agree strongly,,Selected,,Selected,,,Selected,,Selected,,Selected,,Selected,,,,Selected,,,,,Selected,Selected,,Selected,Selected,,,No,,Selected,,,,,,,,,,Selected,,,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,Selected,,Selected,Selected,,Selected,,Disagree slightly,Agree slightly,Agree slightly,Disagree slightly
78995,Scotland,ABC1,Female,54,Selected,Selected,Selected,Selected,,Selected,Selected,,Selected,,,Selected,,,Selected,,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,,Selected,Selected,Selected,,Selected,Selected,,,No,,,,,Selected,Selected,,Selected,,Selected,,,,,,Disagree strongly,Disagree strongly,Agree strongly,Disagree strongly,,,,,,,,,Selected,Disagree strongly,Agree strongly,Disagree strongly,Agree slightly
78998,Rest of South,C2DE,Male,27,,,,,,,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,No,,,,,,,,,,,,,,,Selected,Disagree strongly,Disagree strongly,Disagree strongly,Disagree strongly,,,,,,,,,Selected,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly
79051,North,ABC1,Female,65,,,,,,,,Selected,Selected,,,,,,,,,,,,,Selected,,,,Selected,Selected,Selected,Selected,,,Selected,,,Agree slightly,Agree strongly,Agree strongly,Agree slightly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,,,,No,,,,,,,,,,,,,,,Selected,Disagree slightly,Disagree slightly,Agree strongly,Agree slightly,,,,,,Selected,,,,Disagree slightly,Agree slightly,Disagree slightly,Agree slightly
79124,Rest of South,C2DE,Female,35,Selected,Selected,,,,Selected,,,Selected,,,,,,,,Selected,,Selected,,,Selected,Selected,Selected,,,Selected,,,,,,,,Agree slightly,Agree strongly,Agree strongly,Agree strongly,,Selected,Selected,,,,Selected,,Selected,,Selected,,Selected,Selected,,,Selected,,Selected,,,,Selected,,,,,,No,,,,,,,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree strongly,Agree slightly,,,,,,Selected,,Selected,,Agree slightly,Agree slightly,Agree slightly,Disagree slightly
79212,North,C2DE,Male,63,Selected,Selected,,,,Selected,,Selected,,,,Selected,,,,,Selected,,Selected,,,Selected,Selected,,,,Selected,,,,,,,,Disagree strongly,Agree slightly,Agree strongly,Agree slightly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,,Selected,,,,,,,,No,Selected,,,,,,,,,,,,,,,Disagree strongly,Disagree slightly,Agree slightly,Disagree slightly,,,,,,,,,Selected,Disagree strongly,Agree strongly,Disagree strongly,Agree slightly
79213,Midlands and Wales,ABC1,Male,37,Selected,,,,,Selected,,,Selected,,Selected,Selected,,Selected,Selected,,Selected,Selected,Selected,,,Selected,Selected,Selected,Selected,,Selected,Selected,,,Selected,,,,Agree slightly,Agree slightly,Agree strongly,Agree slightly,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,Selected,,Selected,Selected,,,,,Selected,,,,,,Selected,Selected,,,No,,Selected,Selected,,,,Selected,,Selected,,Selected,Selected,,Selected,,Agree strongly,Agree strongly,Agree slightly,Agree strongly,Selected,,Selected,Selected,Selected,Selected,,Selected,,Agree slightly,Agree slightly,Agree slightly,Disagree slightly
79268,London,ABC1,Female,53,Selected,,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,Selected,,Selected,,,,,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,Selected,,,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,Selected,,,,,Selected,,,,,,,,,,Selected,,,,Selected,Selected,Selected,,Selected,Selected,,,No,,,,,,Selected,,,,,,,,,,Disagree slightly,Disagree slightly,Agree slightly,Disagree slightly,,,,,Selected,,,,,Disagree slightly,Disagree slightly,Disagree slightly,Agree slightly
79405,Rest of South,C2DE,Male,48,Selected,Selected,,,,Selected,,Selected,Selected,,,,Selected,,,,,,,,,Selected,,Selected,,,,Selected,,Selected,Selected,,,,Agree slightly,Disagree slightly,Agree slightly,Agree slightly,,Selected,Selected,,,Selected,,,,,,,,Selected,,,Selected,,,,,,,,Selected,Selected,,,No,,Selected,Selected,,,,,,Selected,,,Selected,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Selected,Selected,,,Selected,,,Selected,,Disagree slightly,Agree slightly,Agree slightly,Disagree slightly
79576,Rest of South,ABC1,Female,30,Selected,Selected,,,,Selected,,Selected,,,,,,,,,Selected,Selected,,,,Selected,Selected,Selected,,,Selected,Selected,,,,,,,Agree slightly,Agree strongly,Agree strongly,Agree slightly,,Selected,Selected,Selected,,,Selected,Selected,Selected,Selected,,,Selected,Selected,,,Selected,Selected,Selected,,Selected,Selected,Selected,,,,,,No,,Selected,,,,,,,Selected,,,Selected,,,,Disagree slightly,Disagree slightly,Agree strongly,Disagree slightly,,,,,,Selected,,,,Disagree slightly,Agree slightly,Agree slightly,Disagree strongly
79607,Rest of South,C2DE,Male,64,Selected,,,Selected,,,,Selected,Selected,,Selected,,,,Selected,,,,,,,Selected,,,,Selected,,Selected,Selected,,,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,,Selected,,Selected,Selected,,Selected,,Selected,,Selected,,,,,,,,,,,Selected,Selected,,,,,,No,,Selected,Selected,Selected,,,,,Selected,,,Selected,,,,Agree strongly,Agree strongly,Disagree strongly,Agree strongly,,,,Selected,Selected,Selected,,Selected,,Agree strongly,Disagree slightly,Agree strongly,Disagree slightly
79656,North,ABC1,Female,62,Selected,Selected,,Selected,,Selected,Selected,,,,,,Selected,Selected,Selected,,Selected,,Selected,Selected,,Selected,,,Selected,Selected,Selected,,Selected,Selected,,,,,Agree slightly,Agree strongly,Agree strongly,Agree slightly,Selected,Selected,,Selected,,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,,,Selected,,,,Selected,Selected,Selected,,,Selected,,,No,,Selected,Selected,,,,Selected,,Selected,,,Selected,,Selected,,Agree strongly,Agree strongly,Disagree slightly,Agree strongly,Selected,,Selected,Selected,Selected,Selected,,Selected,,Agree strongly,Agree slightly,Agree slightly,Disagree strongly
79750,Midlands and Wales,C2DE,Male,66,,,,,,Selected,,,,,Selected,,,,,,,,,,,Selected,,Selected,,,Selected,Selected,Selected,,,Selected,,,Agree slightly,Agree strongly,Agree strongly,Agree strongly,Selected,Selected,,,,Selected,,,,Selected,,,Selected,Selected,,,,,Selected,,,Selected,Selected,Selected,,Selected,,,No,,Selected,Selected,,,,,,Selected,,,Selected,,Selected,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,,,Selected,Selected,Selected,Selected,,,,Agree slightly,Agree slightly,Disagree slightly,Disagree strongly
79850,Midlands and Wales,ABC1,Male,42,Selected,Selected,,,,Selected,,,Selected,,,,,,,,,,,,,Selected,Selected,Selected,,,,Selected,Selected,,Selected,,,,Disagree slightly,Agree slightly,Agree strongly,Agree slightly,Selected,Selected,,Selected,,Selected,Selected,,Selected,,,,Selected,Selected,,,,Selected,Selected,,,Selected,,Selected,,,,,No,,Selected,,,,,,,Selected,,,Selected,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Selected,Selected,,,Selected,Selected,,Selected,,Disagree slightly,Agree strongly,Disagree slightly,Disagree slightly
79857,Midlands and Wales,C2DE,Male,62,,Selected,,,,,,,,,,,,,,,,,,,,,,Selected,,,,,,,,,,,Agree slightly,Agree slightly,Agree strongly,Agree slightly,,,,,,,,,Selected,,,,Selected,Selected,,,,,,,,Selected,,Selected,Selected,,,,No,,,,,,,,,Selected,,,,,,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,,Selected,,,,Agree slightly,Agree strongly,Agree slightly,Disagree slightly
79897,Midlands and Wales,C2DE,Female,33,Selected,Selected,,,,Selected,Selected,Selected,Selected,Selected,,,Selected,,,,Selected,,Selected,Selected,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,Agree slightly,Agree strongly,Agree strongly,Agree slightly,,Selected,,Selected,Selected,Selected,,,Selected,Selected,,Selected,Selected,Selected,,,Selected,,Selected,,Selected,,,,,Selected,,,No,,Selected,,,,,,,Selected,,,Selected,,,,Agree strongly,Agree strongly,Agree slightly,Agree strongly,,,,,Selected,,,Selected,,Agree slightly,Disagree slightly,Disagree slightly,Disagree slightly
79914,Midlands and Wales,ABC1,Female,57,Selected,Selected,Selected,,,Selected,,,Selected,,,,,Selected,Selected,,,Selected,Selected,,,Selected,Selected,Selected,Selected,,,Selected,Selected,Selected,Selected,Selected,,,Disagree slightly,Agree strongly,Agree strongly,Agree slightly,,Selected,,,,,,,,,,,,Selected,,,,,Selected,,,,Selected,,,,,,No,,Selected,,,,,Selected,,Selected,,,Selected,,Selected,,Agree strongly,Agree slightly,Agree slightly,Agree strongly,,,,,Selected,,,,,Agree slightly,Disagree slightly,Disagree slightly,Disagree strongly
80252,North,C2DE,Female,32,,Selected,Selected,,,Selected,,,Selected,,,,,,,,,,,,,,Selected,Selected,,,Selected,,,,,,,,Agree slightly,Agree slightly,Agree slightly,Disagree slightly,,Selected,,,,Selected,,,Selected,,,,,,,,Selected,,Selected,,,Selected,Selected,Selected,,,,,No,,,,,,,,,,,,,,,Selected,Disagree slightly,Disagree strongly,Agree slightly,Disagree slightly,,,,,,,,,Selected,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly
80336,North,ABC1,Female,40,,,,Selected,,,,Selected,,Selected,,Selected,,,,,,,,,,,Selected,,,,,,,,,Selected,,,Agree strongly,Agree slightly,Agree strongly,Agree slightly,,,,,Selected,,,,,,Selected,,,,,,,Selected,,,,,,,,,Selected,,No,,,,,Selected,,,,,,,,,,,Disagree slightly,Disagree slightly,Agree slightly,Agree slightly,Selected,,,,,,,,,Agree slightly,Agree strongly,Agree strongly,Agree slightly
80605,North,C2DE,Female,33,,Selected,,,,Selected,,,Selected,,,,,,,,,,,,,,Selected,Selected,,Selected,,,Selected,,Selected,,,,Agree strongly,Agree strongly,Agree strongly,Agree slightly,Selected,Selected,,Selected,,Selected,Selected,,Selected,,Selected,Selected,Selected,,,,Selected,,,,Selected,,,Selected,,,Selected,,No,,Selected,,,,,,,Selected,,,Selected,,Selected,,Agree slightly,Agree slightly,Disagree slightly,Agree slightly,Selected,,,,Selected,,,Selected,,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly
80943,Midlands and Wales,ABC1,Male,21,Selected,Selected,,,,,Selected,,Selected,Selected,Selected,Selected,,,Selected,,Selected,,,,,Selected,Selected,,,,,,,,,,,,Agree slightly,Agree strongly,Agree strongly,Agree slightly,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,Selected,Selected,,,,Selected,,,,,Selected,,,Selected,,,No,,,,,,,,,Selected,,,Selected,,,,Agree slightly,Agree strongly,Agree slightly,Agree strongly,Selected,Selected,Selected,Selected,,Selected,,Selected,,Disagree slightly,Agree slightly,Agree slightly,Disagree strongly
80969,Rest of South,ABC1,Female,32,,Selected,,,,,,,Selected,,,,,,,,,,,,,,Selected,,,,,,Selected,,,,,,Agree slightly,Agree slightly,Agree slightly,Disagree slightly,,Selected,Selected,,,,,Selected,Selected,,Selected,,,Selected,,,,,,,,,Selected,,Selected,,,,Yes,,,,,,,,,Selected,,,Selected,,,,Agree strongly,Agree strongly,Agree slightly,Agree strongly,Selected,Selected,,,,,,Selected,,Agree slightly,Disagree slightly,Agree slightly,Disagree slightly
81623,North,C2DE,Male,68,,,,,,Selected,,,,,,,,,Selected,,,,,,,Selected,,,,,Selected,Selected,,,,,,,Agree slightly,Agree slightly,Agree strongly,Agree strongly,,,,,,,,,,,,,,,Selected,,,Selected,,,,,,,,,,,No,,,,,,,,,,,,,,,Selected,Disagree slightly,Disagree strongly,Agree strongly,Agree slightly,,,,,,,,Selected,,Disagree strongly,Agree strongly,Disagree slightly,Disagree slightly
81773,North,ABC1,Female,58,Selected,,,,,,,Selected,Selected,,,,,,Selected,,,,,,,,Selected,Selected,,,,,,,,,,,Agree slightly,Agree strongly,Agree strongly,Agree slightly,Selected,,Selected,Selected,Selected,,,Selected,,,Selected,Selected,Selected,,,,,,,,,,,,Selected,,,,Yes,,,,,,,,,Selected,,,Selected,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,Agree strongly,Agree strongly,Agree strongly,Disagree strongly
81977,London,C2DE,Male,66,Selected,Selected,,,,Selected,,,,,Selected,,,,,,Selected,,,,,Selected,,,,,,Selected,,,,,,,Agree slightly,Agree slightly,Agree strongly,Agree strongly,,,,,,,,,,,,,,,Selected,,,,,,Selected,,,,Selected,Selected,,,No,,,,,,Selected,,Selected,,,,,Selected,,,Disagree slightly,Disagree slightly,Agree strongly,Agree slightly,,,,,,,,,Selected,Disagree strongly,Agree slightly,Disagree slightly,Agree slightly
82045,London,ABC1,Male,36,,,,Selected,,,Selected,Selected,,,,,,,,,,,,,,,Selected,,,Selected,,Selected,,,,,,,Agree slightly,Agree strongly,Agree strongly,Agree strongly,,Selected,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree strongly,Disagree slightly,,Selected,,,,,,,,Agree slightly,Disagree slightly,Disagree slightly,Disagree slightly
82061,Rest of South,C2DE,Female,29,,,,,,,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,No,,,,,,,,,,,,Selected,,,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree slightly,Agree slightly
82669,Rest of South,ABC1,Male,64,,,,,,Selected,Selected,,,,,Selected,Selected,,,,,,,,,Selected,,Selected,,,Selected,Selected,Selected,Selected,Selected,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,,Selected,,Selected,,,,,,,,,Selected,,,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,,,No,,Selected,,Selected,,,,Selected,,,,,Selected,,,Agree slightly,Agree slightly,Agree slightly,Agree strongly,,,,,Selected,,,,,Disagree strongly,Agree slightly,Disagree slightly,Agree strongly
83094,Rest of South,ABC1,Female,64,Selected,,,Selected,,,Selected,,,,Selected,,,,,,,,,,,Selected,,Selected,,Selected,Selected,Selected,,,,,,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,Selected,,,,,,Selected,,,,,,,,Selected,,,,Selected,,Selected,,Selected,Selected,,,No,,,,,,,Selected,,,,,Selected,,,,Agree slightly,Disagree slightly,Agree slightly,Agree slightly,,,,,Selected,,,,,Disagree slightly,Agree slightly,Agree slightly,Disagree slightly
83346,Scotland,ABC1,Male,36,,,,,,,,,Selected,,,,,,,,,,,,,,,,,,,,,,,,,Selected,Agree strongly,Agree strongly,Agree strongly,Agree strongly,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,No,,,,,,,,,,Selected,,,,,,Disagree slightly,Disagree slightly,Agree strongly,Disagree slightly,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree slightly,Agree slightly
83455,Midlands and Wales,ABC1,Female,66,Selected,Selected,,,,Selected,,,Selected,Selected,Selected,,,Selected,Selected,,Selected,,,,,Selected,Selected,Selected,,,Selected,Selected,Selected,,Selected,,,,Agree slightly,Agree slightly,Agree strongly,Agree strongly,Selected,Selected,,,,,Selected,,Selected,,,,Selected,Selected,,,Selected,,,,,Selected,Selected,Selected,,,,,No,,,Selected,,Selected,,Selected,,Selected,,,,,,,Agree slightly,Agree slightly,Disagree slightly,Agree strongly,Selected,,Selected,,,,,Selected,,Agree strongly,Disagree slightly,Agree slightly,Disagree slightly
83476,London,C2DE,Female,24,Selected,Selected,Selected,,,,,,Selected,,,,,,Selected,,,Selected,,,,Selected,,Selected,,Selected,Selected,,,,Selected,,,,Agree slightly,Disagree slightly,Agree slightly,Agree strongly,,Selected,,,,Selected,,,Selected,Selected,Selected,,,Selected,,,,Selected,,,Selected,Selected,,Selected,,Selected,,,No,,Selected,,,,,,,,,,,,,,Disagree slightly,Agree slightly,Agree strongly,Agree slightly,Selected,,,,,,,,,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly
83886,North,C2DE,Male,48,,Selected,,Selected,Selected,,Selected,Selected,,Selected,,Selected,,Selected,Selected,,,,Selected,,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,Selected,Selected,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Selected,Selected,,Selected,Selected,Selected,Selected,,,Selected,,,Selected,Selected,,,Selected,,,,,Selected,,,Selected,Selected,,,No,,Selected,,,,,Selected,,Selected,,,,,,,Agree strongly,Agree strongly,Agree slightly,Agree strongly,,,Selected,Selected,,Selected,,,,Agree slightly,Disagree slightly,Agree slightly,Disagree slightly
83960,London,C2DE,Male,67,Selected,,,,,Selected,Selected,,,,Selected,Selected,,,Selected,,Selected,,,,,Selected,,Selected,,Selected,Selected,Selected,Selected,,,,,,Agree slightly,Agree strongly,Agree strongly,Agree strongly,,Selected,,,,Selected,Selected,,Selected,,,,,,,,,Selected,,,,Selected,,Selected,,Selected,,,Yes,,Selected,,,,,,,,,,Selected,,,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,,Selected,,Selected,,Agree slightly,Agree slightly,Agree slightly,Disagree slightly
84117,Rest of South,C2DE,Female,42,Selected,Selected,,,,,,Selected,,,,Selected,,,,,,,,,,,,,,Selected,,,,,,,,,Disagree slightly,Agree slightly,Agree slightly,Disagree slightly,Selected,Selected,,,Selected,,,,Selected,,,,,,,,,,,,,,Selected,,,,,,No,,,,,,,,,,,,,,,Selected,Disagree slightly,Disagree slightly,Agree strongly,Agree strongly,Selected,,Selected,,,,,Selected,,Agree slightly,Disagree slightly,Agree slightly,Disagree slightly
84346,North,C2DE,Female,49,,,Selected,Selected,,Selected,Selected,,Selected,Selected,Selected,,,Selected,Selected,,,,,,,Selected,Selected,Selected,,Selected,,,Selected,,,,,,Agree slightly,Agree strongly,Agree slightly,Agree slightly,,Selected,,,,,,,,,,,Selected,,,,Selected,Selected,Selected,,,,Selected,Selected,,Selected,,,No,,,,,,,,Selected,,,,,,,,Disagree slightly,Disagree slightly,Agree strongly,Agree slightly,,,,,Selected,,,,,Disagree strongly,Agree strongly,Disagree slightly,Disagree slightly
84788,Midlands and Wales,C2DE,Male,56,Selected,,,Selected,,Selected,,Selected,,,Selected,,,Selected,Selected,,Selected,,Selected,,,Selected,Selected,,,Selected,Selected,Selected,Selected,,Selected,,,,Agree slightly,Agree strongly,Agree strongly,Agree slightly,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,Selected,,Selected,,,Selected,Selected,Selected,Selected,Selected,,,No,,Selected,Selected,,Selected,,Selected,,Selected,,Selected,Selected,,Selected,,Agree slightly,Agree strongly,Agree strongly,Agree strongly,Selected,,Selected,Selected,Selected,Selected,,Selected,,Agree slightly,Agree slightly,Agree slightly,Disagree strongly
85200,Rest of South,ABC1,Female,56,Selected,Selected,,,,,,Selected,,,Selected,,,Selected,,,,Selected,Selected,,,Selected,,,Selected,,,Selected,,,Selected,Selected,,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,,,,,,,,,,,,,,Selected,No,,,,,,,,,Selected,,,Selected,,,,Agree slightly,Agree slightly,Agree strongly,Agree slightly,,,,,Selected,Selected,,,,Agree slightly,Agree slightly,Agree slightly,Agree slightly
85445,Rest of South,ABC1,Female,46,Selected,Selected,Selected,,,Selected,,,Selected,,,,,,,,,,Selected,,,Selected,Selected,,,,Selected,,,,Selected,,,,Disagree slightly,Disagree slightly,Agree slightly,Disagree slightly,,Selected,Selected,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,,,Selected,,,,,,,,,,,,,,Selected,No,,Selected,Selected,,,,Selected,,Selected,,,Selected,,Selected,,Agree strongly,Agree strongly,Disagree slightly,Agree strongly,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,Agree strongly,Disagree slightly,Agree slightly,Disagree slightly
85481,Scotland,ABC1,Female,72,Selected,Selected,,Selected,,Selected,Selected,,Selected,,Selected,Selected,,Selected,Selected,,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,Selected,Selected,Selected,Selected,,,,,,,,,Selected,,,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,No,Selected,,,,,Selected,,,,,,,Selected,,,Disagree strongly,Disagree strongly,Agree strongly,Disagree strongly,,,,Selected,Selected,Selected,,Selected,,Disagree slightly,Agree slightly,Disagree slightly,Agree slightly
85507,London,ABC1,Male,61,,,,,,,,,,,,,,,,,,,,,Selected,,,Selected,,,,,,,,,,,Disagree strongly,Agree strongly,Disagree strongly,Disagree strongly,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,No,,,,,,,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree strongly,Agree slightly,,,,,,,,,Selected,Disagree slightly,Agree strongly,Disagree slightly,Disagree strongly
85639,Rest of South,C2DE,Female,48,,Selected,,,Selected,Selected,,,Selected,,,,,,,,Selected,,,,,Selected,Selected,Selected,Selected,,Selected,,Selected,,,,,,Agree slightly,Agree strongly,Agree strongly,Agree slightly,,Selected,,Selected,Selected,Selected,Selected,,Selected,Selected,,Selected,Selected,Selected,,,,,,,,Selected,Selected,,,Selected,,,No,,Selected,Selected,,,,Selected,,Selected,,,Selected,,Selected,,Agree strongly,Agree strongly,Disagree slightly,Agree strongly,,,Selected,,,Selected,,Selected,,Agree slightly,Disagree slightly,Agree slightly,Disagree slightly
85763,London,C2DE,Female,51,Selected,Selected,Selected,,,Selected,,Selected,,,,Selected,,,,,,,Selected,,,Selected,Selected,Selected,,,Selected,Selected,Selected,Selected,,Selected,Selected,,Agree slightly,Agree strongly,Agree slightly,Agree slightly,,Selected,Selected,Selected,,,Selected,,,Selected,Selected,,Selected,,,,,,Selected,Selected,,Selected,,,,Selected,,,No,,Selected,,,,,,,Selected,,,Selected,,,,Agree slightly,Agree slightly,Agree slightly,Agree strongly,,,,,Selected,,,Selected,,Disagree slightly,Agree slightly,Agree slightly,Disagree slightly
86021,Rest of South,C2DE,Male,51,Selected,Selected,,,Selected,Selected,,Selected,Selected,,Selected,,,Selected,,,Selected,Selected,Selected,Selected,,,Selected,,Selected,,,Selected,Selected,,Selected,,Selected,,Agree strongly,Agree slightly,Agree strongly,Agree strongly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,No,Selected,,,,,Selected,,Selected,,,,,Selected,,,Disagree strongly,Disagree strongly,Agree strongly,Disagree strongly,,,,,Selected,,,,,Disagree strongly,Disagree strongly,Disagree strongly,Agree slightly
86549,London,ABC1,Male,57,Selected,Selected,,,,Selected,,,,,Selected,Selected,,,Selected,,Selected,,Selected,,,,,,,,Selected,,Selected,,,Selected,,,Disagree slightly,Agree slightly,Agree strongly,Agree slightly,,,,,,,,,,,,,,,Selected,Selected,Selected,Selected,,Selected,,Selected,Selected,Selected,Selected,Selected,,,No,Selected,Selected,,,,Selected,,Selected,,,,,,,,Disagree strongly,Disagree strongly,Agree slightly,Disagree strongly,,,,,,,,,Selected,Disagree strongly,Disagree strongly,Disagree strongly,Disagree slightly
88341,London,C2DE,Female,59,Selected,Selected,,,,,,,,,,Selected,,,Selected,,,Selected,,,,Selected,Selected,Selected,,,,Selected,Selected,,,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,,,,,,,,,,,,,,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,No,Selected,,,,,Selected,,Selected,,,,,,,,Disagree slightly,Disagree strongly,Agree slightly,Disagree slightly,,,,,,,,,Selected,Disagree slightly,Disagree slightly,Disagree slightly,Agree slightly
92415,Midlands and Wales,C2DE,Male,50,,,,Selected,,,Selected,,,,,,,,,,,,,,,,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Selected,Selected,Selected,Selected,,,,Selected,Selected,Selected,Selected,Selected,,Selected,,Selected,Selected,Selected,,Selected,Selected,,Selected,Selected,,Selected,Selected,,Yes,,Selected,Selected,,,,Selected,,Selected,,Selected,Selected,,Selected,,Agree strongly,Agree strongly,Disagree slightly,Agree strongly,Selected,Selected,Selected,Selected,Selected,,Selected,Selected,,Agree strongly,Agree slightly,Agree strongly,Disagree slightly
92895,Rest of South,C2DE,Male,32,,,,,,,,Selected,,,,,,,,,,,,,,,,,,,,,,,,,,Selected,Disagree slightly,Agree strongly,Agree slightly,Disagree slightly,,,,,,,,,,,,,,,Selected,,,,,,,,Selected,,Selected,,,,No,,Selected,,,,,,,,,,,,,,Disagree strongly,Disagree strongly,Disagree strongly,Disagree strongly,,,,Selected,,,,,,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly
93052,North,ABC1,Female,68,Selected,Selected,,,,Selected,,Selected,Selected,Selected,,Selected,,,,,,Selected,,,,,Selected,Selected,,,Selected,Selected,Selected,,,,,,Agree slightly,Disagree slightly,Agree strongly,Agree slightly,Selected,Selected,,Selected,Selected,,,,,Selected,Selected,,Selected,Selected,,,Selected,Selected,,,,Selected,Selected,Selected,Selected,Selected,,,No,,Selected,,Selected,,Selected,,,Selected,,,Selected,,,,Disagree slightly,Disagree slightly,Agree strongly,Agree slightly,,Selected,,Selected,Selected,,Selected,Selected,,Agree slightly,Agree strongly,Agree slightly,Disagree slightly
93294,Rest of South,C2DE,Male,45,,Selected,,,,,,,,,,,,,,,,,,,,,Selected,Selected,,,Selected,,Selected,,Selected,,,,Agree strongly,Agree slightly,Agree strongly,Agree strongly,,,,,,,,,,,,,,,Selected,,Selected,,,,,,,,,,,,No,,,,,,,,,,,,,,,Selected,Disagree strongly,Disagree strongly,Disagree strongly,Disagree slightly,,,,,,,,,Selected,Disagree slightly,Disagree slightly,Disagree slightly,Agree strongly
94303,London,C2DE,Male,51,,Selected,,,,,,Selected,Selected,,Selected,,,,,,,,,,,,,,,Selected,,,,,,,,,Agree slightly,Agree slightly,Agree slightly,Disagree slightly,,,,,,,,,Selected,,,,,,,,,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,,,No,,,,,,Selected,,,,,,,Selected,,,Disagree slightly,Disagree strongly,Disagree slightly,Disagree strongly,,,,,Selected,,,,,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly
